transaction_amount,transaction_hour,account_age_days,new_device,location_mismatch,failed_attempts,transactions_last_10min,transactions_last_24h,previous_avg_amount,international_transaction,is_fraud
2766.31,2,67,1,1,5,3,7,1289.68,0,1
14927.94,2,216,1,1,2,2,8,1596.75,1,1
1315.47,12,443,0,0,0,1,2,1701.21,0,0
8380.43,5,195,1,1,3,4,7,1636.81,1,1
7278.36,3,100,1,1,4,3,10,1609.81,1,1
1628.01,21,1355,0,0,0,1,3,1078.14,0,0
1847.6,11,527,0,0,0,1,7,1607.88,0,0
5585.87,10,118,1,1,3,1,5,2067.28,1,1
2091.41,10,1160,0,0,0,0,1,920.59,1,0
1841.74,9,880,0,0,0,1,4,1741.48,0,0
2640.01,12,98,1,1,1,1,6,2309.82,1,1
2770.8,19,186,1,1,5,4,11,3918.6,1,1
2268.53,16,446,0,0,0,1,3,1465.2,1,0
5080.66,4,165,1,0,4,2,3,2179.58,1,1
2437.99,13,1362,0,0,0,0,2,1509.28,0,0
1679.4,15,329,0,0,0,1,3,1827.27,0,0
2574.26,21,123,0,0,0,0,3,3137.95,0,0
7932.32,1,159,1,1,5,3,9,1222.87,1,1
4083.09,20,1111,1,0,0,2,3,1753.3,0,0
2442.12,8,996,0,0,0,1,4,2417.5,0,0
3081.25,5,140,1,1,4,0,8,1950.49,1,1
3472.08,0,166,0,0,5,2,6,2262.41,0,1
1441.19,11,363,1,0,0,1,2,2227.45,0,0
2774.96,5,98,1,1,4,7,7,1047.77,1,1
3783.28,15,153,1,1,5,4,11,1722.52,1,1
1954.15,13,1390,0,0,1,0,1,1162.59,1,0
8796.65,3,50,0,1,4,3,12,2130.96,1,1
1826.59,2,238,1,1,5,4,10,2891.34,0,1
1316.78,19,1108,0,0,2,0,4,1974.74,0,0
2462.25,13,953,1,0,0,1,2,1267.75,0,0
2350.72,14,181,0,0,0,0,7,1362.13,0,0
3240.71,9,1261,0,0,0,1,4,2110.67,0,0
6680.6,5,6,1,0,4,2,12,1912.82,0,1
2869.05,2,29,1,1,3,0,12,1277.82,1,1
1787.97,10,264,0,0,0,0,2,880.99,0,0
7281.48,3,87,1,0,1,1,11,1324.19,1,1
1913.45,18,1160,1,0,1,1,1,3284.42,0,0
858.29,19,142,0,0,0,0,3,2437.22,0,0
2029.14,16,368,0,0,1,0,1,2346.39,0,0
4999.26,13,382,0,0,1,0,4,1468.22,0,0
8499.58,11,136,1,1,5,3,7,1204.56,0,1
6396.8,2,247,1,1,4,6,11,1729.41,1,1
1761.04,8,432,0,0,0,0,9,1215.46,0,0
8933.26,5,206,1,0,2,5,10,2733.46,1,1
4418.73,15,229,1,1,3,5,7,2170.38,1,1
5173.1,5,242,1,1,4,4,9,1597.59,1,1
3615.88,4,43,1,1,3,3,8,1613.56,1,1
3124.22,9,495,1,0,2,2,2,3082.51,1,0
2569.88,12,1245,0,0,0,0,2,1285.87,0,0
4289.09,5,98,1,1,5,1,9,1473.57,0,1
1096.63,14,328,1,0,0,0,4,875.7,0,0
12065.07,5,156,1,0,2,5,11,1901.97,1,1
3303.44,5,238,1,1,5,2,8,1325.71,1,1
2329.97,19,272,0,0,0,0,2,1356.42,0,0
2297.34,15,1102,0,0,0,0,4,1539.22,0,0
11369.7,3,56,1,0,4,1,6,2114.56,1,1
2743.02,19,269,0,0,0,0,3,1539.56,0,0
2361.54,11,303,0,0,2,0,3,1887.48,0,0
7123.1,2,85,1,1,5,2,10,3174.8,1,1
5814.6,8,41,1,1,3,1,7,1744.02,1,1
1207.39,15,705,0,0,0,0,2,964.39,0,0
7372.53,4,131,1,1,5,5,6,1456.76,0,1
7501.19,3,145,1,1,4,2,7,2543.53,1,1
2877.07,21,79,0,0,0,0,1,1621.11,0,0
7561.06,0,14,0,1,5,2,10,1035.63,1,1
3148.17,2,92,1,1,1,4,9,1300.5,1,1
1498.4,9,911,0,0,0,0,3,978.37,0,0
2752.8,22,661,0,0,0,0,5,1229.9,0,0
1536.46,8,312,0,0,1,0,4,1776.27,0,0
6657.86,23,7,0,0,3,0,9,2309.55,1,1
4350.94,4,109,0,1,4,2,5,2292.26,0,1
15899.09,5,29,1,0,3,2,7,1851.55,1,1
2249.31,19,307,0,0,0,0,2,1724.06,0,0
1263.17,21,293,0,0,0,0,6,3374.61,0,0
6913.3,15,138,1,1,3,0,10,2990.5,1,1
12879.52,13,135,1,1,4,5,7,1799.09,1,1
2720.46,14,136,0,1,3,1,6,2700.38,0,1
10040.39,9,176,1,1,5,1,7,1107.88,0,1
2844.65,17,856,0,0,0,1,1,2270.96,0,0
10885.27,0,119,1,1,3,1,8,1960.51,1,1
10992.44,16,149,1,1,1,3,8,1845.49,0,1
3179.2,17,350,0,0,0,0,1,1147.11,0,0
8084.2,5,42,0,1,5,2,7,2388.8,1,1
6467.46,12,182,0,1,3,0,12,2893.9,1,1
13099.22,3,94,1,1,3,7,8,1876.88,1,1
2122.87,20,403,0,0,0,1,4,1562.06,0,0
979.73,22,197,0,0,0,0,0,2407.85,0,0
2316.98,22,495,0,0,0,0,4,1645.0,1,0
4322.64,11,1253,1,0,1,0,2,1940.93,0,0
13485.39,11,54,1,1,3,4,4,2986.8,1,1
1287.5,9,990,0,0,2,0,3,1775.08,1,0
6730.5,6,225,1,1,3,3,6,3114.02,1,1
1265.02,18,631,0,1,0,0,3,2369.61,0,0
832.64,13,1088,0,0,1,0,3,3017.53,0,0
2874.03,3,30,1,1,3,5,7,1959.83,1,1
5630.47,5,101,1,1,3,1,11,1030.87,0,1
5962.21,3,87,0,1,3,6,5,1420.0,1,1
877.54,11,620,0,0,0,0,5,1155.96,0,0
2098.71,15,786,0,0,1,0,5,1753.45,0,0
2935.84,1,46,1,1,5,5,13,2325.11,1,1
2064.44,2,59,1,1,4,3,7,2374.9,1,1
5444.07,3,219,1,1,1,1,6,2201.65,1,1
8154.84,7,241,1,1,2,6,10,1996.19,1,1
4337.82,8,31,1,1,5,0,4,1222.48,0,1
1574.62,15,80,1,0,0,0,3,1688.7,0,0
7471.02,4,183,1,1,5,3,5,2689.24,1,1
2269.78,20,525,0,0,1,1,3,2866.01,0,0
5627.0,1,11,0,0,4,4,7,2464.18,1,1
2131.95,9,184,0,0,0,2,1,2131.74,0,0
3381.85,0,236,1,0,5,3,9,1249.44,0,1
8817.85,5,42,1,1,3,4,6,2047.06,0,1
12151.61,13,83,1,1,5,2,12,1556.85,1,1
12559.83,17,2,0,1,1,1,7,1471.45,1,1
7025.36,21,138,0,1,5,7,7,2555.12,1,1
3243.04,2,218,1,1,1,2,13,2068.08,0,1
2015.25,4,248,1,1,4,3,9,3054.18,1,1
6693.55,4,108,1,1,4,1,10,1175.88,1,1
5411.75,2,184,0,1,4,5,6,1919.7,1,1
1491.39,11,1494,0,0,0,0,5,1718.52,0,0
742.74,12,910,0,0,0,0,6,1587.24,0,0
2492.48,17,1346,0,0,0,1,3,3340.21,0,0
11955.89,2,58,1,1,3,2,6,2159.63,1,1
1075.94,20,195,0,0,1,0,3,1522.37,1,0
3639.48,17,676,0,0,2,0,1,1106.82,0,0
1705.59,17,311,0,0,0,1,5,1526.59,0,0
2904.93,22,556,0,0,0,0,2,1725.35,0,0
6633.85,2,102,0,1,1,4,8,1214.05,0,1
8036.2,1,27,1,1,1,3,8,2478.97,1,1
755.96,17,358,0,0,0,2,0,1989.7,0,0
1983.23,18,834,0,0,0,1,2,1998.09,0,0
3368.66,14,1377,0,0,0,0,0,2640.26,0,0
2877.04,11,134,0,0,0,0,3,1995.82,0,0
9289.71,15,46,1,1,1,5,8,2215.77,1,1
2782.71,11,995,0,0,1,0,6,1120.43,1,0
2348.52,22,863,0,1,1,2,4,1404.31,0,0
2588.81,17,373,0,0,0,1,4,2194.53,0,0
2887.03,9,1080,0,0,1,0,6,2406.06,0,0
2785.05,0,177,0,1,3,3,11,2238.82,0,1
6077.57,4,180,1,1,3,3,12,1202.03,1,1
9519.96,0,15,1,0,5,1,6,1948.46,0,1
10269.54,4,147,1,1,4,3,7,2300.61,0,1
2323.03,13,542,1,0,0,3,3,2419.71,0,0
6772.0,9,148,1,0,1,0,7,3474.73,0,0
3098.89,15,639,0,0,0,0,2,1965.9,0,0
2639.65,9,444,0,0,0,2,3,984.66,0,0
12198.48,4,141,1,1,5,1,9,1764.17,1,1
1834.8,13,239,1,1,3,8,4,3726.73,0,1
8281.57,11,89,0,1,1,3,5,932.04,0,1
5682.45,3,108,1,1,2,0,9,1051.22,1,1
6187.54,11,76,1,1,5,4,11,1809.21,1,1
3289.72,10,511,0,0,0,1,3,3855.54,0,0
1861.86,14,414,0,0,0,1,2,2747.74,0,0
5685.51,0,206,1,1,4,2,11,1513.48,1,1
4856.67,2,80,0,1,2,2,14,1176.21,1,1
3094.38,15,139,1,1,5,2,9,2366.75,0,1
4037.24,20,154,0,1,2,4,15,3520.85,1,1
11220.74,7,189,1,0,1,5,4,1915.21,1,1
2704.36,15,1370,0,0,0,3,2,2017.0,0,0
8835.68,4,46,1,1,3,3,12,2006.03,1,1
5094.43,17,687,0,0,0,0,5,1741.8,0,0
4700.21,4,104,1,0,4,1,13,1424.78,1,1
5013.46,20,1332,0,0,0,0,2,2745.06,0,0
1421.8,21,913,0,0,0,0,4,1404.67,0,0
1121.46,20,1299,1,0,0,2,2,1523.41,0,0
8828.67,6,242,0,1,5,3,6,3169.87,1,1
5186.25,5,73,1,1,1,2,2,1633.39,1,1
8180.59,16,157,0,0,2,2,5,2649.86,1,1
1234.68,13,999,0,0,0,1,3,1068.6,0,0
1890.67,8,556,0,0,0,1,3,1336.7,0,0
2284.16,20,352,0,0,1,0,6,1339.86,0,0
1928.52,11,701,0,0,0,2,3,2232.74,0,0
7495.63,3,110,1,1,4,4,8,2323.9,1,1
4312.59,4,247,1,0,4,2,5,1799.82,1,1
2063.29,0,213,1,1,4,1,9,1793.48,1,1
1744.93,16,427,0,0,0,0,1,2646.88,0,0
16568.15,22,136,1,1,3,3,10,2569.72,1,1
3076.1,10,1093,0,0,1,0,0,2096.95,0,0
5167.66,2,230,1,1,2,2,9,2062.65,1,1
4473.93,19,99,0,1,4,0,10,1593.98,1,1
8994.33,5,6,1,1,4,6,11,1504.25,1,1
2420.62,10,1438,0,0,0,2,4,1921.64,0,0
6787.33,13,64,1,1,1,2,9,1122.12,1,1
2304.53,0,110,1,1,4,1,5,2618.85,0,1
1827.3,15,598,0,0,0,2,0,1990.11,0,0
6004.25,13,68,1,1,4,0,5,977.05,0,1
2315.8,10,344,1,0,0,1,4,2261.59,0,0
1092.15,8,1425,1,0,0,0,3,1606.06,0,0
2936.4,11,989,0,1,0,0,0,1296.33,0,0
5435.25,3,248,1,1,1,4,9,3359.91,1,1
3737.96,8,1447,0,0,1,1,4,1349.78,0,0
2115.49,18,850,0,0,1,0,0,2431.77,0,0
5988.56,4,229,1,1,2,2,9,1116.29,1,1
7051.63,3,125,0,1,5,7,3,1856.1,1,1
7004.44,8,200,1,1,5,3,12,2118.39,0,1
10722.0,5,41,1,1,1,4,9,1681.82,0,1
5133.1,2,30,0,1,1,5,8,2158.45,1,1
5833.58,5,225,0,1,4,4,8,2787.82,1,1
4305.93,17,935,0,0,0,2,3,2461.54,0,0
1202.95,18,158,0,0,1,0,3,1467.89,0,0
1043.59,15,890,0,0,0,1,3,2043.57,0,0
7723.03,2,230,1,1,5,3,13,2341.24,0,1
9766.53,10,171,0,1,1,4,9,1472.59,1,1
4164.55,0,69,0,1,4,0,9,1754.36,1,1
983.63,17,260,0,0,0,1,5,1796.91,0,0
10578.53,5,54,1,1,4,3,9,1112.58,0,1
3818.8,20,35,1,1,3,3,12,1268.94,1,1
4198.02,1,186,1,1,4,1,7,939.47,1,1
7667.8,4,174,1,1,5,4,12,2981.13,1,1
2658.0,1,178,1,1,2,4,9,1648.98,1,1
9043.17,21,241,1,1,3,1,7,2231.98,1,1
4621.52,4,156,1,1,1,2,7,2075.98,0,1
2283.93,2,164,1,1,4,3,8,986.85,1,1
2175.01,9,778,0,0,1,1,8,2352.91,0,0
1479.79,12,1097,0,0,1,1,1,2414.6,0,0
5866.82,0,146,1,0,4,7,9,2826.04,1,1
9245.04,5,218,1,0,3,1,7,2275.69,0,1
1462.41,14,422,0,0,1,0,6,2091.73,0,0
4678.02,3,9,1,1,4,3,7,1128.97,0,1
2243.57,13,637,0,0,0,0,0,1954.4,0,0
6586.3,20,179,1,1,3,1,10,1769.65,0,1
2654.66,3,153,1,1,3,5,9,3114.96,1,1
5346.49,16,1118,0,0,0,1,1,1898.43,0,0
1709.59,20,592,0,0,2,1,1,1736.76,0,0
2759.69,8,697,0,0,0,1,1,1016.48,0,0
4659.56,5,101,1,1,3,3,10,3527.82,0,1
1109.8,12,676,0,0,0,0,3,2086.9,0,0
7824.35,0,197,0,0,5,5,5,1481.0,1,1
4794.57,22,2,0,1,5,6,13,1573.15,0,1
2845.02,11,788,1,1,0,0,0,2444.18,0,0
7552.05,2,30,1,0,4,6,13,2718.89,1,1
6060.22,11,218,1,1,3,2,10,2735.78,1,1
1466.7,22,1275,0,0,0,1,5,3601.98,0,0
9356.31,1,59,1,1,5,2,11,2621.5,1,1
1107.98,15,681,0,0,0,1,2,3788.15,0,0
1569.55,19,1352,0,0,0,0,2,1210.46,0,0
1290.95,15,160,0,0,2,0,1,2024.07,0,0
2006.13,13,915,0,0,0,1,3,2112.08,0,0
10160.01,2,200,1,1,4,3,6,1390.9,0,1
3529.02,2,50,1,1,5,2,8,1576.49,1,1
10617.59,3,174,1,0,5,0,6,1705.14,1,1
1611.0,18,1119,1,0,2,1,0,1363.03,0,0
1648.66,18,441,0,0,0,0,6,2527.97,0,0
4472.87,0,202,1,1,3,1,9,2690.01,1,1
4190.85,5,8,1,1,4,0,8,1551.77,1,1
2294.92,11,941,0,0,0,0,5,1145.17,0,0
5804.25,0,15,1,1,2,1,8,2268.97,1,1
13547.99,15,70,1,1,2,1,6,1183.1,0,1
10675.51,1,1,1,1,2,1,15,1441.2,1,1
3279.08,1,196,1,1,2,3,12,1379.09,0,1
3220.05,4,235,1,1,3,3,5,3141.89,1,1
8424.98,2,147,1,1,5,5,11,2564.29,1,1
2386.51,21,1067,0,1,0,1,5,2502.51,0,0
2570.52,11,700,0,0,0,0,3,1177.8,0,0
4798.53,0,109,1,1,3,3,8,1199.93,1,1
5908.22,3,189,0,1,3,2,5,2065.62,1,1
8059.98,15,73,1,1,4,5,11,1725.63,1,1
1335.14,15,198,0,0,0,0,3,975.25,0,0
854.54,18,565,0,0,0,0,1,1911.13,0,0
1810.46,11,1336,0,0,2,0,4,2280.96,0,0
2130.4,15,853,0,0,1,0,2,1830.42,0,0
2164.07,13,97,0,0,1,0,5,1604.24,0,0
4196.63,5,185,0,1,3,2,11,1889.74,0,1
4516.4,5,33,1,1,1,1,4,1727.73,1,1
5147.03,18,62,1,1,3,4,12,1262.17,1,1
3086.12,11,776,0,0,0,1,2,2195.62,0,0
4400.21,4,136,0,1,3,6,6,926.1,1,1
6033.5,14,193,0,1,2,1,8,2284.29,1,1
3236.67,16,1382,0,0,1,1,2,1579.86,0,0
2006.82,21,1321,1,0,0,0,4,880.9,0,0
5712.56,2,69,1,1,3,1,11,1469.34,1,1
3498.8,21,65,0,1,0,0,2,1757.37,0,0
1702.55,18,642,0,0,0,0,3,1782.98,0,0
2706.68,22,64,0,0,0,0,2,2575.65,0,0
7640.55,4,183,1,0,5,2,13,2410.37,1,1
1206.48,21,446,0,0,0,1,4,1885.66,0,0
2193.08,15,852,0,0,0,1,4,1440.91,0,0
1480.03,9,1101,0,0,0,0,8,1981.51,0,0
1312.85,9,539,0,0,2,0,2,1060.48,0,0
1464.68,20,1137,1,0,1,3,3,1217.97,1,0
5180.57,3,2,0,1,4,5,7,1318.83,1,1
7266.32,5,175,1,1,3,3,12,2159.91,1,1
4256.94,12,627,0,1,0,0,2,1546.55,0,0
8803.86,0,39,1,1,3,4,5,1768.05,1,1
3792.62,2,53,1,1,5,4,7,2445.27,1,1
2602.9,0,172,1,1,3,1,5,2590.65,1,1
6078.78,4,94,1,0,4,1,7,1249.13,1,1
3698.57,21,168,1,0,5,4,7,3101.0,0,1
3020.2,5,47,1,1,3,3,9,742.49,0,1
2215.5,14,1343,0,0,0,0,4,1339.27,0,0
9879.62,6,157,1,1,3,2,12,2300.21,0,1
7536.22,14,150,1,1,5,1,8,1334.73,0,1
3486.38,0,161,1,1,5,5,9,2361.17,1,1
4044.16,2,7,1,1,2,4,10,1320.09,0,1
4657.3,7,51,1,0,5,3,2,2535.23,0,1
1898.28,8,1272,0,0,0,0,2,1494.33,0,0
8670.94,16,13,1,1,4,5,10,1140.06,0,1
5872.01,0,151,1,1,2,2,7,1999.65,1,1
11943.6,6,83,0,0,4,5,5,2732.9,1,1
1266.97,22,997,0,0,0,1,7,3643.2,0,0
7760.43,5,24,1,1,4,6,11,1629.99,0,1
4150.76,3,225,1,0,5,3,9,1760.42,1,1
6487.47,4,20,1,1,3,4,16,907.41,0,1
5790.22,1,162,0,1,3,4,9,2689.0,1,1
2756.6,9,1008,0,0,0,1,2,3039.06,0,0
3399.32,0,121,1,1,5,0,15,3341.49,0,1
9326.48,5,96,1,1,3,2,4,1039.97,1,1
4375.94,0,177,1,1,5,6,3,2479.01,0,1
2793.66,12,1326,0,0,0,0,2,1739.0,0,0
4954.36,0,146,0,1,3,1,12,1914.45,1,1
2469.55,16,1,1,1,2,2,10,1257.78,0,1
2181.91,11,346,0,0,1,1,3,1528.12,0,0
5920.87,5,203,1,1,3,4,8,1798.71,0,1
1525.99,10,1190,0,0,0,2,3,2206.29,0,0
2846.1,20,965,0,0,0,0,7,3468.42,0,0
3792.27,1,48,0,1,4,5,6,1365.29,1,1
3046.14,2,82,1,0,3,5,5,2483.19,1,1
7808.85,12,170,1,0,1,3,7,1530.51,1,1
4596.02,1,8,1,1,5,3,6,1819.84,1,1
1206.32,16,1343,0,0,0,0,4,2070.79,0,0
2015.03,2,120,0,1,3,4,7,2162.44,0,1
3322.13,9,412,0,0,1,1,5,2602.01,0,0
3225.1,22,544,0,0,0,1,6,1994.89,0,0
2166.5,11,154,0,0,0,0,3,2936.21,0,0
4975.06,5,200,1,1,5,3,9,1656.78,1,1
2227.95,19,1350,0,0,0,0,1,2212.67,0,0
2422.49,16,253,0,1,1,0,2,1479.71,0,0
5085.21,5,214,1,1,4,2,9,1438.32,1,1
6711.4,5,171,1,1,5,2,9,1452.49,0,1
11233.42,14,11,1,1,3,0,5,1933.03,1,1
1629.45,20,760,0,0,0,1,2,2371.75,0,0
831.04,21,1439,1,0,0,0,0,916.43,0,0
3048.12,5,121,1,1,2,1,5,3478.5,1,1
1701.06,16,933,0,0,0,0,2,892.57,0,0
8618.17,3,82,0,1,1,5,5,2266.98,0,1
1504.31,4,111,1,1,3,5,10,2156.68,1,1
2974.8,9,1063,0,0,0,0,3,2274.33,0,0
7182.18,4,29,1,1,4,3,7,1340.29,1,1
2638.08,1,140,1,1,5,6,8,1045.8,1,1
4028.02,4,165,1,1,4,2,12,2307.37,1,1
1946.69,8,421,1,0,0,0,4,2905.45,0,0
6790.97,1,91,1,1,3,6,6,1164.14,1,1
2695.93,8,1463,0,1,0,2,3,1306.25,0,0
2700.2,14,1412,0,0,1,0,5,933.68,1,0
2125.81,16,1443,0,0,0,0,4,2026.94,0,0
1569.42,16,1335,0,0,0,0,2,2541.88,1,0
4712.04,0,130,1,1,4,2,12,1168.92,0,1
3060.24,13,1308,0,0,1,1,3,1899.29,0,0
2311.42,9,1104,0,0,2,2,2,3162.99,0,0
1768.49,1,163,1,1,1,1,6,1168.09,1,1
2882.14,5,204,1,0,2,2,8,920.41,1,1
4424.08,1,109,1,1,5,2,9,2362.4,1,1
6095.18,0,89,1,0,3,5,13,1497.0,1,1
7533.53,3,125,1,1,1,3,8,2244.37,1,1
3611.19,5,99,1,0,2,2,6,1917.3,1,1
5238.05,5,28,1,1,5,5,4,1720.0,0,1
1948.62,11,227,1,0,0,0,5,1538.51,0,0
3264.46,18,1320,1,0,1,0,6,2162.73,0,0
2604.95,18,1135,1,0,0,1,4,818.03,0,0
1004.76,19,1302,0,0,0,0,6,2660.75,0,0
10355.35,10,145,1,1,2,3,7,3001.35,1,1
3734.52,0,212,0,1,3,6,7,1478.19,1,1
1061.79,19,676,0,0,1,0,5,2524.76,0,0
1461.31,9,632,0,1,1,0,5,2709.41,0,0
7106.67,0,163,0,1,1,3,7,2076.18,1,1
15117.99,13,89,0,1,3,6,12,1711.7,0,1
5168.91,2,33,1,0,2,2,4,1525.78,1,1
3248.86,17,1255,0,0,1,1,5,2711.85,0,0
1684.51,12,484,0,0,0,0,3,2308.66,1,0
1503.38,21,462,0,0,0,0,2,933.87,0,0
4978.95,3,33,1,1,3,4,7,1222.71,0,1
1918.92,20,558,0,0,0,0,4,818.78,0,0
1104.11,16,1434,0,0,1,0,4,3152.26,0,0
2755.76,10,205,0,0,2,1,0,1129.42,0,0
1267.91,15,957,0,0,1,2,1,1530.79,0,0
4218.46,1,143,1,0,4,3,5,1823.95,0,1
10234.82,0,196,1,1,1,1,9,1979.33,0,1
2040.05,19,970,0,0,2,2,3,1455.16,0,0
2324.01,10,235,0,0,0,0,7,3117.18,0,0
2103.19,13,146,0,0,1,0,4,2578.85,0,0
2031.18,14,1104,0,1,0,0,1,1721.13,0,0
7460.98,2,222,0,1,4,2,6,2857.57,0,1
794.92,20,1115,0,0,1,0,3,1527.73,1,0
7297.59,5,59,1,1,3,4,9,2865.11,0,1
1132.41,17,867,0,0,0,0,2,3053.16,0,0
11416.82,1,143,1,1,3,6,6,1645.5,1,1
1704.0,8,1215,0,0,0,1,4,1214.49,0,0
1382.43,12,606,1,0,1,0,3,1292.57,0,0
786.72,22,1027,0,0,0,0,3,1703.2,0,0
5209.88,19,58,1,0,1,3,8,1439.54,1,1
3565.19,0,39,1,1,5,6,11,2044.99,1,1
2722.85,8,165,1,1,3,4,8,2118.47,1,1
2573.5,1,238,1,1,4,4,8,1409.68,1,1
3469.2,20,441,0,0,0,1,3,2226.09,0,0
3009.45,13,430,0,0,0,0,4,952.42,0,0
5395.19,14,196,1,1,2,1,14,2124.24,1,1
1061.69,17,1490,0,0,0,0,1,1499.61,0,0
1421.49,9,938,1,0,0,0,4,1816.47,0,0
2384.98,17,1409,0,0,0,0,4,1523.18,0,0
2274.5,19,1181,0,0,0,0,6,2517.58,0,0
8606.68,20,223,0,0,0,0,5,1283.94,0,0
8401.13,2,4,0,1,3,3,9,1565.16,0,1
1608.39,19,77,0,1,1,1,4,1635.27,0,0
2385.7,20,84,0,0,0,2,5,1393.89,0,0
3473.86,10,905,1,0,0,0,2,1137.7,0,0
6529.09,1,197,1,1,5,3,5,1266.93,1,1
4437.13,17,163,0,1,1,0,6,1060.91,0,0
1248.48,11,551,0,0,0,2,6,2356.63,0,0
1790.42,20,1139,0,0,0,1,4,925.03,0,0
13559.99,2,57,1,1,2,6,5,1067.13,0,1
2334.91,11,1095,0,0,0,1,2,1279.62,0,0
11234.65,3,131,0,1,5,3,11,1123.92,0,1
3764.13,5,52,1,0,3,4,4,1639.7,0,1
3222.09,3,23,1,1,3,1,9,1706.66,1,1
3552.96,20,623,0,0,0,0,2,2701.28,0,0
1115.05,9,227,0,0,0,1,3,4279.18,0,0
2763.99,17,224,0,0,0,0,2,1310.51,0,0
5280.05,22,699,0,0,0,0,3,2066.12,0,0
3296.28,12,214,1,1,4,6,16,2117.3,1,1
5059.58,8,185,0,0,0,0,1,2337.3,0,0
3375.78,14,229,1,1,2,1,8,1430.93,1,1
1385.4,9,909,0,0,0,0,6,2354.79,0,0
1927.32,15,439,0,0,1,1,4,1984.27,0,0
5041.38,19,638,0,0,0,0,3,3592.18,0,0
10220.08,13,29,1,1,1,4,14,1298.75,1,1
2309.73,9,300,0,0,0,0,0,3161.69,0,0
7275.09,1,50,0,1,5,2,9,1590.29,1,1
2324.82,18,1305,0,0,0,0,3,2046.53,0,0
3560.12,6,187,1,0,5,4,9,2225.08,1,1
2320.24,11,125,1,1,5,1,5,1192.6,1,1
1579.41,16,1297,0,0,0,1,3,794.04,0,0
2396.88,17,1328,0,0,0,1,1,2462.47,0,0
5977.64,0,50,1,1,4,3,8,1313.62,0,1
7678.06,9,206,1,1,3,3,6,2142.99,1,1
1681.48,11,583,0,0,1,0,0,1342.5,0,0
7508.08,7,145,0,1,4,2,9,2593.03,1,1
2718.1,22,1364,0,0,0,0,2,2166.65,0,0
2014.18,21,1426,0,1,2,0,5,2105.99,0,0
4750.69,0,169,1,0,4,1,4,2148.01,0,1
12121.35,8,23,0,0,4,3,10,1594.93,0,1
1136.23,13,858,0,0,0,1,2,805.92,0,0
2496.15,15,1482,0,0,0,1,3,1829.28,0,0
987.01,22,205,0,0,0,1,3,1672.63,0,0
4556.94,1,239,1,0,3,2,12,1494.05,1,1
6762.81,1,151,1,1,3,5,12,2470.27,1,1
7736.37,4,210,0,1,5,3,6,1695.92,1,1
1685.62,18,813,0,0,0,0,5,2101.37,0,0
1527.01,14,989,0,0,0,2,3,1131.59,0,0
9702.41,3,232,0,1,2,1,12,2086.75,0,1
4630.37,19,238,0,1,3,2,7,1378.82,0,1
2523.47,4,203,1,1,3,2,10,2987.18,0,1
1519.1,13,1495,0,0,0,1,1,2282.55,0,0
3467.85,16,967,0,0,1,1,1,2175.32,0,0
8452.39,7,31,1,1,2,5,7,1160.85,0,1
7256.77,9,116,1,1,3,3,6,2174.29,0,1
2737.54,18,214,0,0,0,2,2,1562.94,1,0
5282.42,10,222,1,1,5,5,9,1558.12,0,1
2475.1,15,1455,0,0,0,0,2,1311.48,0,0
8811.2,11,62,0,1,3,4,9,1682.06,0,1
6212.59,2,36,1,1,5,5,9,1678.21,1,1
1802.03,3,56,1,1,4,4,8,1720.7,1,1
1573.49,10,1151,0,0,0,1,4,1834.88,0,0
1688.96,22,283,0,0,0,0,5,1775.92,0,0
642.83,13,1104,1,0,0,0,1,1472.18,0,0
2141.26,19,493,0,0,0,1,1,1178.03,0,0
9484.58,1,136,1,1,1,0,9,1170.78,0,1
3151.16,8,1039,0,0,0,0,4,1933.76,0,0
1682.08,2,22,1,1,3,6,7,1952.9,1,1
542.46,13,936,0,1,0,2,4,1452.97,0,0
847.05,16,938,0,0,0,0,3,2332.02,0,0
3260.95,10,1394,0,0,0,1,1,2253.18,0,0
2805.78,3,188,1,0,5,1,6,2262.28,1,1
10190.3,5,112,0,1,3,2,7,1207.34,0,1
737.88,19,1299,0,0,0,0,2,1919.6,0,0
1860.95,17,245,0,1,0,0,5,2502.1,0,0
4226.89,20,805,0,0,0,0,3,1285.78,0,0
7486.18,5,16,1,1,2,1,4,1512.89,1,1
2589.44,6,30,1,1,3,4,6,1258.29,0,1
10325.59,3,87,1,1,2,6,11,2357.22,0,1
1224.42,20,716,0,0,0,0,4,1948.04,1,0
4169.0,3,153,1,1,3,2,8,1788.17,1,1
2278.57,16,1073,0,1,0,1,2,1457.05,1,0
3682.57,9,516,0,0,2,0,3,1469.74,1,0
1517.86,10,927,0,0,0,1,2,1296.37,0,0
1769.16,14,1283,0,0,0,0,1,2996.65,0,0
8342.39,7,194,1,1,3,7,6,2738.33,1,1
4896.33,1,156,0,1,3,5,8,4597.76,0,1
1898.94,11,583,0,0,0,0,2,1785.03,0,0
6873.85,4,87,1,1,3,4,9,1560.36,0,1
9388.97,3,177,0,1,4,1,7,2145.29,0,1
1569.4,8,1266,1,0,0,0,3,1299.53,0,0
2928.05,3,102,1,1,2,1,6,1556.85,1,1
2867.01,3,189,0,1,3,2,4,2332.02,1,1
2360.98,12,124,0,0,1,2,4,1827.95,0,0
4921.78,13,136,0,1,1,5,12,1684.15,0,1
2457.0,19,403,0,0,1,0,0,2149.92,0,0
